소재구분,소재유형,소재명,집행지점목록,총비용,총전환,총클릭,총노출,마지막집행일,집행일수,CPA,CTR,CVR,상태
신규,의료진정보,주사형비만치료제 10년은,['창원'],164295,1,85,20958,2026-02-28,22,164295.0,0.41,1.18,OFF
신규,의료진정보,주사형비만치료제맞고 한의원찾아오신,"['일산', '천안']",107210,1,91,20905,2026-02-28,15,107210.0,0.44,1.1,OFF
신규,진료셀프캠,"50대 여성, 뱃살부터 늘어나는 이유","['부평', '창원']",192732,2,155,31448,2026-02-27,25,96366.0,0.49,1.29,OFF
신규,진료셀프캠,다이어트 빼는 게 아니라 찾는 것,"['대구', '부평', '서울', '수원', '창원']",288340,6,173,42457,2026-02-28,24,48057.0,0.41,3.47,OFF
신규,진료셀프캠,다이어트가 끝난 오늘 꼭 해주고 싶은,['수원'],25424,0,38,8517,2026-02-28,13,,0.45,0.0,OFF
신규,진료셀프캠,비교하는 순간 다이어트는 실패,['천안'],10764,1,6,2306,2026-02-19,11,10764.0,0.26,16.67,OFF
신규,진료셀프캠,살빼라고했지 적게 먹으라곤,"['대구', '부평', '서울', '수원', '일산', '창원', '천안']",216906,4,136,20961,2026-02-28,17,54226.0,0.65,2.94,OFF
재가공,의료진정보,다이어트는 왜 항상 요요로 끝날까,"['부평', '수원']",138986,2,101,21656,2026-02-28,15,69493.0,0.47,1.98,OFF
재가공,진료셀프캠,명절음식 급찐살 칼로리 문제가 아닙니다,"['대구', '부평', '수원', '일산', '창원', '천안']",100932,2,72,28932,2026-02-28,11,50466.0,0.25,2.78,OFF
