캠페인 이름,광고 이름,광고 ID,일별,비용,노출수,CPM,클릭수(목적지),CPC(목적지),CTR(목적지),전환수,전환당 비용,전환율(CVR),빈도,동영상 조회수,통화,랜딩 페이지 조회(웹사이트),도달,2초 시청,6초 시청,25% 시청 완료,50% 시청 완료,75% 시청 완료,100% 시청 완료,평균 재생 시간,좋아요,댓글,공유,팔로우,프로필 방문,15초 시청
2602_다이트_전환캠페인,(신)_수원_의료진정보_주사형비만치료제 10년은_260116,1856011253736641,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(신)_수원_의료진정보_주사형비만치료제맞고 한의원찾아오신_260211,1856981579719681,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(신)_수원_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856011253736657,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,"(신)_일산_의료진정보_다이어트의 적!밥,빵,면_251208",1858362479795266,2026-03-04,2920,188,15531,1,2920,0.53,0,0,0.0,1.04,186,KRW,1,181,59,18,16,10,5,4,2.96,1,0,0,0,0,9
2602_다이트_전환캠페인,"(신)_일산_의료진정보_다이어트의 적!밥,빵,면_251208",1856011598448690,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(신)_일산_의료진정보_주사형비만치료제 10년은_260116,1858362479794226,2026-03-04,3412,296,11527,1,3412,0.34,0,0,0.0,1.02,290,KRW,0,291,65,26,22,13,8,2,2.65,1,0,0,0,0,18
2602_다이트_전환캠페인,(신)_일산_의료진정보_주사형비만치료제맞고 한의원찾아오신_260211,1856981572423681,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(신)_일산_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1858362479794210,2026-03-04,9339,619,15087,6,1556,0.97,0,0,0.0,1.02,606,KRW,3,605,174,59,55,35,25,12,3.33,0,0,2,0,1,40
2602_다이트_전환캠페인,(신)_일산_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856011598449714,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(신)_창원_의료진정보_주사형비만치료제 10년은_260116,1856009703976129,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(신)_창원_의료진정보_주사형비만치료제맞고 한의원찾아오신_260211,1856981736803329,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(신)_창원_인플방문후기_끝내주는 다이어트(창원언니쓰)_260211,1856897230127169,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,"(신)_창원_진료셀프캠_50대 여성, 뱃살부터 늘어나는 이유_251106",1856009313310977,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(신)_창원_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856010274794737,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(신)_천안_의료진정보_주사형비만치료제 10년은_260116,1856012116692049,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(신)_천안_진료셀프캠_다이어트 빼는 게 아니라 찾는 것_260123,1858358889565745,2026-03-04,261,19,13736,0,0,0.0,0,0,0.0,1.0,19,KRW,0,19,3,0,0,0,0,0,1.2,0,0,0,0,0,0
2602_다이트_전환캠페인,(신)_천안_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856012116692065,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(신)_천안_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1858358889565697,2026-03-04,22125,1934,11440,6,3687,0.31,0,0,0.0,1.07,1902,KRW,4,1804,499,162,139,89,61,37,2.77,4,0,1,0,2,98
2603_다이트_전환캠페인,(재)_대구_인플방문후기_맘껏 먹는 다이어트_260220,1858602010465282,2026-03-04,3540,640,5531,3,1180,0.47,0,0,0.0,1.04,633,KRW,3,617,200,73,56,25,20,14,7.56,2,0,0,0,0,30
2603_다이트_전환캠페인,(재)_대구_인플방문후기_요요없는_260220,1858602010463730,2026-03-04,2583,466,5542,1,2583,0.21,0,0,0.0,1.02,452,KRW,0,455,108,32,31,14,11,9,2.29,2,0,0,0,1,14
2602_다이트_전환캠페인,(재)_대구_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1857623610157089,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(재)_대구_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1858358889560241,2026-03-04,14520,1051,13815,9,1613,0.86,1,14520,11.11,1.07,1035,KRW,5,984,187,70,100,55,43,31,2.03,3,0,0,0,0,34
2603_다이트_전환캠페인,(재)_부평_인플방문후기_맘껏 먹는 다이어트_260220,1858601730547025,2026-03-04,8333,1179,7067,5,1666,0.42,1,8333,20.0,1.03,1164,KRW,3,1142,311,90,58,22,16,8,2.35,1,0,0,0,3,27
2603_다이트_전환캠페인,(재)_부평_인플방문후기_요요없는_260220,1858601730547041,2026-03-04,8704,1311,6639,7,1243,0.53,0,0,0.0,1.07,1289,KRW,5,1223,288,67,66,41,33,27,2.31,1,0,0,0,1,42
2603_다이트_전환캠페인,(재)_부평_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1858358889552321,2026-03-04,11226,797,14085,2,5613,0.25,0,0,0.0,1.06,783,KRW,1,750,168,50,79,39,26,19,2.21,1,0,0,0,0,20
2602_다이트_전환캠페인,(재)_부평_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1857623431467058,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(재)_부평_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1858081738557522,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(재)_부평_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1858358875905138,2026-03-04,9559,564,16948,6,1593,1.06,2,4779,33.33,1.04,546,KRW,4,541,141,61,42,24,17,11,3.88,1,0,0,0,0,31
2603_다이트_전환캠페인,(재)_서울_인플방문후기_맘껏 먹는 다이어트_260220,1858601502339202,2026-03-04,4075,735,5544,1,4075,0.14,0,0,0.0,1.01,730,KRW,1,728,183,61,46,17,12,7,2.8,0,0,0,0,1,20
2603_다이트_전환캠페인,(재)_서울_인플방문후기_요요없는_260220,1858601597995298,2026-03-04,2577,839,3071,1,2577,0.12,0,0,0.0,1.01,824,KRW,1,831,175,38,38,21,14,10,5.27,2,0,0,0,1,14
2602_다이트_전환캠페인,(재)_서울_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1857623456648194,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(재)_수원_의료진정보_다이어트는 왜 항상 요요로 끝날까_260211,1856982021926930,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(재)_수원_인플방문후기_맘껏 먹는 다이어트_260220,1858601873531921,2026-03-04,15444,2449,6306,12,1287,0.49,0,0,0.0,1.05,2404,KRW,8,2329,674,232,171,78,57,40,2.89,8,0,0,0,4,88
2603_다이트_전환캠페인,(재)_수원_인플방문후기_요요없는_260220,1858601873531937,2026-03-04,13035,1891,6893,4,3258,0.21,0,0,0.0,1.11,1860,KRW,1,1701,415,113,112,64,43,30,2.62,3,0,0,1,0,55
2603_다이트_전환캠페인,(재)_수원_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1858358889554033,2026-03-04,18422,1411,13055,3,6140,0.21,2,9211,66.67,1.05,1390,KRW,3,1342,251,68,101,51,36,33,1.88,0,0,0,1,1,35
2602_다이트_전환캠페인,(재)_수원_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1857623524110338,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(재)_수원_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1858081862078609,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(재)_수원_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1858358889554017,2026-03-04,9394,716,13120,3,3131,0.42,0,0,0.0,1.04,702,KRW,3,688,155,54,43,24,21,16,3.12,5,0,0,0,0,34
2603_다이트_전환캠페인,(재)_일산_인플방문후기_요요없는_260220,1858601954777185,2026-03-04,1947,217,8972,0,0,0.0,0,0,0.0,1.03,209,KRW,0,210,62,24,24,14,10,8,2.97,0,0,0,0,0,11
2602_다이트_전환캠페인,(재)_일산_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1857623609865281,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(재)_일산_진료셀프캠_주사형비만치료제 고민끝에 40대부부 -32kg_260225,1858083747818562,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(재)_일산_진료셀프캠_주사형비만치료제 고민끝에 40대부부 -32kg_260225,1858358889558481,2026-03-04,5839,296,19726,4,1459,1.35,1,5839,25.0,1.03,289,KRW,3,286,98,32,20,11,7,4,3.28,0,0,0,0,0,14
2603_다이트_전환캠페인,(재)_창원_방문후기_맘껏 먹는 다이어트_260220,1858602093511906,2026-03-04,12182,1714,7107,8,1522,0.47,0,0,0.0,1.14,1683,KRW,3,1501,526,182,123,59,43,35,3.0,3,0,0,0,2,65
2603_다이트_전환캠페인,(재)_창원_방문후기_요요없는_260220,1858602093511922,2026-03-04,22589,2472,9137,8,2823,0.32,0,0,0.0,1.14,2418,KRW,1,2162,639,180,180,119,89,72,2.72,7,0,0,0,3,105
2603_다이트_전환캠페인,(재)_창원_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1858358875899970,2026-03-04,8732,694,12582,4,2183,0.58,0,0,0.0,1.05,677,KRW,2,661,132,39,61,31,25,21,2.04,3,0,0,0,1,27
2602_다이트_전환캠페인,(재)_창원_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1857623334895634,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(재)_창원_진료셀프캠_주사형비만치료제 고민끝에 -32kg 가능했던_260225,1858358875899122,2026-03-04,9,1,9000,0,0,0.0,0,0,0.0,1.0,1,KRW,0,1,0,0,0,0,0,0,0.86,0,0,0,0,0,0
2603_다이트_전환캠페인,(재)_천안_인플방문후기_요요없는_260220,1858602181340466,2026-03-04,4118,610,6750,3,1372,0.49,0,0,0.0,1.04,599,KRW,2,585,128,24,23,14,13,10,2.03,1,0,0,0,3,16
2602_다이트_전환캠페인,(재)_천안_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1857623149298785,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(재)_천안_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1858358889564625,2026-03-04,9137,599,15253,2,4568,0.33,0,0,0.0,1.05,587,KRW,1,568,112,37,52,34,24,17,2.11,1,0,0,0,1,21
2603_다이트_전환캠페인,(재)_천안_진료셀프캠_주사형비만치료제 고민끝에 40대부부 -32kg_260225,1858358889564609,2026-03-04,8277,484,17101,1,8277,0.21,0,0,0.0,1.08,468,KRW,0,448,107,29,20,12,5,3,2.26,1,0,0,0,0,14
2602_다이트_전환캠페인,(재)_천안_진료셀프캠_주사형비만치료제 고민끝에 40대부부 -32kg_260225,1858084260708465,2026-03-04,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(신)_대구_의료진정보_주사형비만치료제 10년은_260116,1856011845555218,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(신)_대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1856011845553186,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(신)_대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1858362316758178,2026-03-05,27310,2759,9898,9,3034,0.33,3,9103,33.33,1.13,2718,KRW,5,2435,518,149,212,120,101,86,2.88,3,0,0,1,2,98
2602_다이트_전환캠페인,(신)_대구_인플방문후기_배만 볼록한 대구직장인 다이어트(쭈링)_260211,1856981346306274,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(신)_대구_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1858362316758162,2026-03-05,59044,6603,8942,23,2567,0.35,2,29522,8.7,1.2,6458,KRW,16,5496,1948,652,560,378,292,187,4.11,21,0,0,3,4,406
2602_다이트_전환캠페인,(신)_대구_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856011845555234,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(신)_부평_의료진정보_주사형비만치료제 10년은_260116,1856010851355953,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(신)_부평_의료진정보_주사형비만치료제맞고 한의원찾아오신_260211,1856982027241730,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(신)_부평_진료셀프캠_다이어트 빼는 게 아니라 찾는 것_260123,1856010851355921,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(신)_부평_진료셀프캠_살빼라고했지 적게 먹으라곤_260120,1856010851355937,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(신)_부평_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1858358889552897,2026-03-05,62344,5858,10642,32,1948,0.55,2,31172,6.25,1.11,5775,KRW,21,5285,1540,564,482,325,246,138,3.28,14,0,0,1,9,350
2602_다이트_전환캠페인,(신)_부평_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856010851356865,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,"(신)_서울_의료진정보_다이어트의 적!밥,빵,면_251020",1858361825289377,2026-03-05,8454,921,9179,6,1409,0.65,0,0,0.0,1.03,899,KRW,3,893,258,91,74,39,28,24,4.06,1,0,0,0,1,43
2602_다이트_전환캠페인,"(신)_서울_의료진정보_다이어트의 적!밥,빵,면_251020",1856010540141713,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(신)_서울_의료진정보_주사형비만치료제 10년은_260116,1856010540142849,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(신)_서울_의료진정보_주사형비만치료제 10년은_260116,1858361825289361,2026-03-05,2424,280,8657,1,2424,0.36,0,0,0.0,1.04,273,KRW,1,270,76,35,29,19,15,9,3.7,1,0,0,0,0,20
2602_다이트_전환캠페인,(신)_서울_의료진정보_주사형비만치료제맞고 한의원찾아오신_260211,1856981795194913,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(신)_서울_진료셀프캠_주사형 비만치료제보다 더중요한이것_26120,1856010540142865,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(신)_서울_진료셀프캠_주사형 비만치료제보다 더중요한이것_26120,1858361825289345,2026-03-05,50153,4255,11786,33,1519,0.78,5,10030,15.15,1.08,4192,KRW,23,3951,1233,483,407,282,206,122,3.8,12,0,0,1,7,298
2603_다이트_전환캠페인,(신)_수원_의료진정보_주사형비만치료제 10년은_260116,1858358889557249,2026-03-05,27255,2512,10849,14,1946,0.56,0,0,0.0,1.08,2462,KRW,8,2328,708,288,208,130,93,64,3.52,10,0,1,1,5,150
2602_다이트_전환캠페인,(신)_수원_의료진정보_주사형비만치료제 10년은_260116,1856011253736641,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(신)_수원_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856011253736657,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,"(신)_일산_의료진정보_다이어트의 적!밥,빵,면_251208",1858362479795266,2026-03-05,5554,386,14388,2,2777,0.52,2,2777,100.0,1.05,379,KRW,2,366,107,35,33,19,13,13,3.08,0,0,1,2,0,19
2603_다이트_전환캠페인,(신)_일산_의료진정보_주사형비만치료제 10년은_260116,1858362479794226,2026-03-05,6906,557,12398,4,1726,0.72,0,0,0.0,1.06,542,KRW,2,527,137,74,58,39,32,20,3.75,2,0,0,0,0,42
2602_다이트_전환캠페인,(신)_일산_의료진정보_주사형비만치료제 10년은_260116,1856011598449698,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(신)_일산_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856011598449714,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(신)_일산_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1858362479794210,2026-03-05,16275,1361,11958,14,1162,1.03,2,8137,14.29,1.07,1324,KRW,13,1272,391,167,141,106,70,38,3.73,3,0,2,0,0,110
2602_다이트_전환캠페인,(신)_창원_의료진정보_주사형비만치료제 10년은_260116,1856009703976129,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(신)_창원_인플방문후기_끝내주는 다이어트(창원언니쓰)_260211,1856897230127169,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,"(신)_창원_진료셀프캠_50대 여성, 뱃살부터 늘어나는 이유_251106",1856009313310977,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(신)_창원_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856010274794737,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(신)_천안_의료진정보_주사형비만치료제 10년은_260116,1856012116692049,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(신)_천안_진료셀프캠_다이어트 빼는 게 아니라 찾는 것_260123,1858358889565745,2026-03-05,214,35,6114,0,0,0.0,0,0,0.0,1.03,32,KRW,0,34,2,1,1,1,0,0,1.82,0,0,0,0,0,1
2603_다이트_전환캠페인,(신)_천안_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1858358889565697,2026-03-05,40329,3683,10950,21,1920,0.57,6,6721,28.57,1.12,3612,KRW,11,3280,972,363,310,207,163,99,4.24,9,1,1,0,3,226
2602_다이트_전환캠페인,(신)_천안_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856012116692065,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(재)_대구_인플방문후기_맘껏 먹는 다이어트_260220,1858602010465282,2026-03-05,7961,1007,7905,3,2653,0.3,0,0,0.0,1.07,979,KRW,2,938,308,128,95,45,40,33,8.27,2,0,0,0,0,47
2603_다이트_전환캠페인,(재)_대구_인플방문후기_요요없는_260220,1858602010463730,2026-03-05,6009,974,6169,3,2003,0.31,0,0,0.0,1.1,949,KRW,3,888,284,92,92,56,39,33,15.32,2,0,0,1,2,48
2603_다이트_전환캠페인,(재)_대구_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1858358889560241,2026-03-05,19676,1253,15703,6,3279,0.48,0,0,0.0,1.11,1224,KRW,2,1132,262,93,122,77,59,47,2.2,3,0,0,0,5,54
2602_다이트_전환캠페인,(재)_대구_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1857623610157089,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(재)_부평_인플방문후기_맘껏 먹는 다이어트_260220,1858601730547025,2026-03-05,9602,1056,9092,5,1920,0.47,0,0,0.0,1.08,1044,KRW,3,980,318,115,92,51,38,28,3.47,2,0,0,0,0,53
2603_다이트_전환캠페인,(재)_부평_인플방문후기_요요없는_260220,1858601730547041,2026-03-05,14769,2440,6052,9,1641,0.37,3,4923,33.33,1.18,2379,KRW,7,2067,585,165,164,97,74,60,2.76,3,0,0,1,1,87
2603_다이트_전환캠페인,(재)_부평_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1858358889552321,2026-03-05,17447,1443,12090,9,1938,0.62,0,0,0.0,1.09,1425,KRW,8,1322,280,90,126,71,51,43,2.19,3,0,0,0,0,48
2602_다이트_전환캠페인,(재)_부평_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1857623431467058,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(재)_부평_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1858358875905138,2026-03-05,15838,1044,15170,8,1979,0.77,0,0,0.0,1.1,1029,KRW,5,950,268,95,68,40,32,22,3.23,5,0,2,0,2,55
2602_다이트_전환캠페인,(재)_부평_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1858081738557522,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(재)_서울_인플방문후기_맘껏 먹는 다이어트_260220,1858601502339202,2026-03-05,5196,685,7585,2,2598,0.29,1,5196,50.0,1.04,678,KRW,1,661,167,46,28,9,9,7,2.75,1,0,0,0,0,11
2603_다이트_전환캠페인,(재)_서울_인플방문후기_요요없는_260220,1858601597995298,2026-03-05,2365,538,4395,0,0,0.0,0,0,0.0,1.03,530,KRW,0,523,117,22,22,11,7,4,1.93,0,0,0,0,0,8
2602_다이트_전환캠페인,(재)_서울_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1857623456648194,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2602_다이트_전환캠페인,(재)_수원_의료진정보_다이어트는 왜 항상 요요로 끝날까_260211,1856982021926930,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(재)_수원_인플방문후기_맘껏 먹는 다이어트_260220,1858601873531921,2026-03-05,24993,3516,7108,14,1785,0.4,0,0,0.0,1.09,3462,KRW,7,3219,971,334,245,104,80,62,3.1,4,0,0,1,4,119
2603_다이트_전환캠페인,(재)_수원_인플방문후기_요요없는_260220,1858601873531937,2026-03-05,19380,3497,5541,14,1384,0.4,1,19380,7.14,1.17,3418,KRW,8,2978,810,207,207,124,101,80,2.82,8,0,0,1,4,114
2603_다이트_전환캠페인,(재)_수원_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1858358889554033,2026-03-05,31014,2462,12597,12,2584,0.49,0,0,0.0,1.09,2440,KRW,5,2264,458,133,180,106,73,63,2.08,4,1,0,1,6,75
2602_다이트_전환캠페인,(재)_수원_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1857623524110338,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2603_다이트_전환캠페인,(재)_수원_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1858358889554017,2026-03-05,16389,1261,12996,5,3277,0.4,0,0,0.0,1.09,1233,KRW,4,1158,297,101,73,46,32,23,2.97,0,0,0,0,1,55
2602_다이트_전환캠페인,(재)_수원_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1858081862078609,2026-03-05,0,0,0,0,0,0.0,0,0,0.0,0.0,0,KRW,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
