캠페인 이름,광고 이름,광고 ID,일별,province_id,비용,노출수,클릭수(목적지),CTR(목적지),전환수,전환당 비용,전환율(CVR),랜딩 페이지 조회(웹사이트),도달,통화
2601_다이트_전환캠페인,대구_의료진정보_주사형비만치료제 10년은_260116,1853174488505633,2026-02-01,1835327,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,"서울_의료진정보_다이어트의 적!밥,빵,면_251020",1853173894615106,2026-02-01,1835847,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,서울_진료셀프캠_다이어트 운동 안해도 되는_251223,1853173894615122,2026-02-01,1841610,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,서울_진료셀프캠_다이어트 운동 안해도 되는_251223,1853173894615122,2026-02-01,1835847,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,수원_의료진정보_주사형비만치료제 10년은_260116,1853174467029105,2026-02-01,1841610,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,수원_인플방문후기_내 몸 맞춤 다이어트(천안구석)_251223,1853174438077473,2026-02-01,1841610,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,수원_진료셀프캠_50대 다이어트는 힘을 빼야_260101,1853174438077489,2026-02-01,1841610,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,일산_의료진정보_주사형비만치료제 10년은_260116,1853174573584433,2026-02-01,1841610,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,일산_의료진정보_주사형비만치료제 10년은_260116,1853174573584433,2026-02-01,1835847,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,일산_의료진정보_주사형비만치료제 10년은_260116,1853174573584433,2026-02-01,1846265,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,일산_진료셀프캠_4050 여성이 살이 더 잘 찌는 이유_251212,1853174573585473,2026-02-01,1835847,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,일산_진료셀프캠_밥빵면 안먹는데 요요_260101,1853174573584417,2026-02-01,1835847,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,창원_의료진정보_위고비마운자로 10년은_260116,1853174638246945,2026-02-01,1902028,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,창원_의료진정보_위고비마운자로 10년은_260116,1853174638246945,2026-02-01,1838519,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,창원_진료셀프캠_4050 다이어트 왜 힘든지_260101,1853174638246913,2026-02-01,1902028,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,"창원_진료셀프캠_50대 여성, 뱃살부터 늘어나는 이유_251106",1853174638245937,2026-02-01,1902028,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,창원_진료셀프캠_창원에 샤넬은 없지만_251217,1853174638245921,2026-02-01,1902028,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,천안_의료진정보_주사형비만치료제 10년은_260116,1853174573613057,2026-02-01,1845105,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,천안_의료진정보_주사형비만치료제 10년은_260116,1853174573613057,2026-02-01,1841610,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,천안_인플방문후기_스트레스케어(박고경)_251215,1853174573611073,2026-02-01,1835847,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,천안_진료셀프캠_밥빵면 안먹는데 요요_260101,1853174573611121,2026-02-01,1845106,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,대구_의료진정보_주사형비만치료제 10년은_260116,1853174488505633,2026-02-02,1835847,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,대구_의료진정보_주사형비만치료제 10년은_260116,1853174488505633,2026-02-02,1835327,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1853174488504481,2026-02-02,1835327,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,대구_진료셀프캠_연말연초 음주 가능 극현실_260101,1853174488505617,2026-02-02,1835327,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,부평_의료진정보_주사형비만치료제 10년은_260116,1853174438054993,2026-02-02,1843561,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,부평_의료진정보_주사형비만치료제 10년은_260116,1853174438054993,2026-02-02,1841610,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,"부평_진료셀프캠_50대 여성, 뱃살부터 늘어나는 이유_251208",1853174438053921,2026-02-02,1843561,0,0,0,0.0,0,0,0.0,0,0,KRW
2512_전환_다이트_부평,부평_진료셀프캠_다이어트 운동 안해도 되는_251223,1852293666411794,2026-02-02,1843561,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,서울_의료진정보_주사형비만치료제 10년은_260116,1853173894616066,2026-02-02,1841610,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,서울_의료진정보_주사형비만치료제 10년은_260116,1853173894616066,2026-02-02,1845105,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,서울_의료진정보_주사형비만치료제 10년은_260116,1853173894616066,2026-02-02,1835847,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,서울_진료셀프캠_다이어트 운동 안해도 되는_251223,1853173894615122,2026-02-02,1835847,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,수원_의료진정보_주사형비만치료제 10년은_260116,1853174467029105,2026-02-02,1841610,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,"일산_의료진정보_다이어트의 적!밥,빵,면_251208",1853174573584385,2026-02-02,1833742,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,"일산_의료진정보_다이어트의 적!밥,빵,면_251208",1853174573584385,2026-02-02,1835847,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,일산_의료진정보_주사형비만치료제 10년은_260116,1853174573584433,2026-02-02,1835847,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,일산_의료진정보_주사형비만치료제 10년은_260116,1853174573584433,2026-02-02,1841610,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,일산_진료셀프캠_밥빵면 안먹는데 요요_260101,1853174573584417,2026-02-02,1835847,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,창원_의료진정보_위고비마운자로 10년은_260116,1853174638246945,2026-02-02,1902028,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,창원_의료진정보_위고비마운자로 10년은_260116,1853174638246945,2026-02-02,1838519,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,창원_진료셀프캠_4050 다이어트 왜 힘든지_260101,1853174638246913,2026-02-02,1902028,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,"창원_진료셀프캠_50대 여성, 뱃살부터 늘어나는 이유_251106",1853174638245937,2026-02-02,1902028,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,창원_진료셀프캠_창원에 샤넬은 없지만_251217,1853174638245921,2026-02-02,1902028,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,"천안_의료진정보_다이어트의 적!밥,빵,면_251215",1853174573611089,2026-02-02,1845105,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,"천안_의료진정보_다이어트의 적!밥,빵,면_251215",1853174573611089,2026-02-02,1841597,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,천안_의료진정보_주사형비만치료제 10년은_260116,1853174573613057,2026-02-02,1845105,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,천안_의료진정보_주사형비만치료제 10년은_260116,1853174573613057,2026-02-02,1841610,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_대구_의료진정보_주사형비만치료제 10년은_260116,1856011845555218,2026-02-03,1835327,12353,922,6,0.65,2,6176,33.33,6,865,KRW
2602_다이트_전환캠페인,(신)_대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1856011845553186,2026-02-03,1835327,54339,4322,21,0.49,4,13584,19.05,13,3918,KRW
2602_다이트_전환캠페인,(신)_대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1856011845553186,2026-02-03,1835847,5,1,0,0.0,0,0,0.0,0,1,KRW
2602_다이트_전환캠페인,(신)_대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1856011845553186,2026-02-03,1841597,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_대구_진료셀프캠_다이어트 빼는 게 아니라 찾는 것_260123,1856011845553202,2026-02-03,1835327,1345,131,1,0.76,0,0,0.0,0,123,KRW
2602_다이트_전환캠페인,(신)_대구_진료셀프캠_살빼라고했지 적게 먹으라곤_260120,1856011845555202,2026-02-03,1835327,1193,91,0,0.0,0,0,0.0,0,89,KRW
2602_다이트_전환캠페인,(신)_대구_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856011845555234,2026-02-03,1841610,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_대구_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856011845555234,2026-02-03,1835327,27028,2044,18,0.88,1,27028,5.56,13,1888,KRW
2602_다이트_전환캠페인,(신)_대구_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856011845555234,2026-02-03,1845106,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_대구_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856011845555234,2026-02-03,1838519,23,1,0,0.0,0,0,0.0,0,1,KRW
2602_다이트_전환캠페인,(신)_부평_의료진정보_주사형비만치료제 10년은_260116,1856010851355953,2026-02-03,1843561,60203,4546,22,0.48,3,20067,13.64,17,4041,KRW
2602_다이트_전환캠페인,(신)_부평_의료진정보_주사형비만치료제 10년은_260116,1856010851355953,2026-02-03,1841610,22048,1642,4,0.24,0,0,0.0,2,1499,KRW
2602_다이트_전환캠페인,(신)_부평_의료진정보_주사형비만치료제 10년은_260116,1856010851355953,2026-02-03,1835327,4,1,0,0.0,0,0,0.0,0,1,KRW
2602_다이트_전환캠페인,(신)_부평_의료진정보_주사형비만치료제 10년은_260116,1856010851355953,2026-02-03,1835847,31,1,0,0.0,0,0,0.0,0,1,KRW
2602_다이트_전환캠페인,(신)_부평_의료진정보_주사형비만치료제 10년은_260116,1856010851355953,2026-02-03,1838519,7,1,0,0.0,0,0,0.0,0,1,KRW
2602_다이트_전환캠페인,"(신)_부평_진료셀프캠_50대 여성, 뱃살부터 늘어나는 이유_251208",1856010851355905,2026-02-03,1841610,1651,194,1,0.52,0,0,0.0,1,189,KRW
2602_다이트_전환캠페인,"(신)_부평_진료셀프캠_50대 여성, 뱃살부터 늘어나는 이유_251208",1856010851355905,2026-02-03,1843561,6056,583,3,0.51,1,6056,33.33,2,571,KRW
2602_다이트_전환캠페인,(신)_부평_진료셀프캠_다이어트 빼는 게 아니라 찾는 것_260123,1856010851355921,2026-02-03,1843561,8086,783,0,0.0,0,0,0.0,0,725,KRW
2602_다이트_전환캠페인,(신)_부평_진료셀프캠_다이어트 빼는 게 아니라 찾는 것_260123,1856010851355921,2026-02-03,1841610,2376,279,1,0.36,1,2376,100.0,1,254,KRW
2602_다이트_전환캠페인,(신)_부평_진료셀프캠_살빼라고했지 적게 먹으라곤_260120,1856010851355937,2026-02-03,1843561,7030,335,2,0.6,0,0,0.0,2,302,KRW
2602_다이트_전환캠페인,(신)_부평_진료셀프캠_살빼라고했지 적게 먹으라곤_260120,1856010851355937,2026-02-03,1841610,1023,111,0,0.0,0,0,0.0,0,102,KRW
2602_다이트_전환캠페인,(신)_부평_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856010851356865,2026-02-03,1843561,34189,2371,12,0.51,1,34189,8.33,12,2145,KRW
2602_다이트_전환캠페인,(신)_부평_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856010851356865,2026-02-03,1841597,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_부평_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856010851356865,2026-02-03,1841610,11469,875,7,0.8,0,0,0.0,6,795,KRW
2602_다이트_전환캠페인,(신)_부평_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856010851356865,2026-02-03,1835847,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,"(신)_서울_의료진정보_다이어트의 적!밥,빵,면_251020",1856010540141713,2026-02-03,1835847,7733,555,7,1.26,0,0,0.0,6,551,KRW
2602_다이트_전환캠페인,(신)_서울_의료진정보_주사형비만치료제 10년은_260116,1856010540142849,2026-02-03,1835847,71038,5007,35,0.7,6,11839,17.14,27,4676,KRW
2602_다이트_전환캠페인,(신)_서울_의료진정보_주사형비만치료제 10년은_260116,1856010540142849,2026-02-03,1835327,3,1,0,0.0,0,0,0.0,0,1,KRW
2602_다이트_전환캠페인,(신)_서울_의료진정보_주사형비만치료제 10년은_260116,1856010540142849,2026-02-03,1841610,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_서울_의료진정보_주사형비만치료제 10년은_260116,1856010540142849,2026-02-03,8394437,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_서울_진료셀프캠_다이어트 빼는 게 아니라 찾는 것_260123,1856010540141729,2026-02-03,1835847,8658,751,2,0.27,0,0,0.0,0,706,KRW
2602_다이트_전환캠페인,(신)_서울_진료셀프캠_살빼라고했지 적게 먹으라곤_260120,1856010540141745,2026-02-03,1835847,6938,337,4,1.19,1,6938,25.0,3,313,KRW
2602_다이트_전환캠페인,(신)_서울_진료셀프캠_주사형 비만치료제보다 더중요한이것_26120,1856010540142865,2026-02-03,1835847,13269,936,14,1.5,0,0,0.0,13,918,KRW
2602_다이트_전환캠페인,(신)_수원_의료진정보_주사형비만치료제 10년은_260116,1856011253736641,2026-02-03,1841610,27955,2082,15,0.72,2,13977,13.33,10,1945,KRW
2602_다이트_전환캠페인,(신)_수원_진료셀프캠_다이어트 빼는 게 아니라 찾는 것_260123,1856011253734433,2026-02-03,1835847,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_수원_진료셀프캠_다이어트 빼는 게 아니라 찾는 것_260123,1856011253734433,2026-02-03,1841610,3163,308,0,0.0,0,0,0.0,0,290,KRW
2602_다이트_전환캠페인,(신)_수원_진료셀프캠_다이어트가 끝난 오늘 꼭 해주고 싶은_260123,1856011253734417,2026-02-03,1841610,1735,444,4,0.9,0,0,0.0,1,436,KRW
2602_다이트_전환캠페인,(신)_수원_진료셀프캠_다이어트가 끝난 오늘 꼭 해주고 싶은_260123,1856011253734417,2026-02-03,1835847,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_수원_진료셀프캠_살빼라고했지 적게 먹으라곤_260120,1856011253734449,2026-02-03,1841610,1585,131,0,0.0,0,0,0.0,0,127,KRW
2602_다이트_전환캠페인,(신)_수원_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856011253736657,2026-02-03,1838519,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_수원_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856011253736657,2026-02-03,1835847,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_수원_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856011253736657,2026-02-03,1843125,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_수원_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856011253736657,2026-02-03,1841610,80653,5831,41,0.7,1,80653,2.44,34,5030,KRW
2602_다이트_전환캠페인,"(신)_일산_의료진정보_다이어트의 적!밥,빵,면_251208",1856011598448690,2026-02-03,1835847,1470,104,0,0.0,0,0,0.0,0,104,KRW
2602_다이트_전환캠페인,"(신)_일산_의료진정보_다이어트의 적!밥,빵,면_251208",1856011598448690,2026-02-03,1841610,296,25,1,4.0,0,0,0.0,1,24,KRW
2602_다이트_전환캠페인,(신)_일산_의료진정보_주사형비만치료제 10년은_260116,1856011598449698,2026-02-03,1841610,4477,273,2,0.73,0,0,0.0,1,258,KRW
2602_다이트_전환캠페인,(신)_일산_의료진정보_주사형비만치료제 10년은_260116,1856011598449698,2026-02-03,1835847,22556,1450,8,0.55,0,0,0.0,5,1391,KRW
2602_다이트_전환캠페인,(신)_일산_진료셀프캠_다이어트 빼는 게 아니라 찾는 것_260123,1856011598449666,2026-02-03,1843561,0,1,0,0.0,0,0,0.0,0,1,KRW
2602_다이트_전환캠페인,(신)_일산_진료셀프캠_다이어트 빼는 게 아니라 찾는 것_260123,1856011598449666,2026-02-03,1845105,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_일산_진료셀프캠_다이어트 빼는 게 아니라 찾는 것_260123,1856011598449666,2026-02-03,1835847,2217,229,2,0.87,3,739,150.0,1,225,KRW
2602_다이트_전환캠페인,(신)_일산_진료셀프캠_다이어트 빼는 게 아니라 찾는 것_260123,1856011598449666,2026-02-03,1841610,220,33,0,0.0,0,0,0.0,0,31,KRW
2602_다이트_전환캠페인,(신)_일산_진료셀프캠_살빼라고했지 적게 먹으라곤_260120,1856011598449682,2026-02-03,1841610,16,3,0,0.0,0,0,0.0,0,3,KRW
2602_다이트_전환캠페인,(신)_일산_진료셀프캠_살빼라고했지 적게 먹으라곤_260120,1856011598449682,2026-02-03,1835847,3303,111,1,0.9,0,0,0.0,1,110,KRW
2602_다이트_전환캠페인,(신)_일산_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856011598449714,2026-02-03,1835847,2908,139,0,0.0,0,0,0.0,0,138,KRW
2602_다이트_전환캠페인,(신)_일산_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856011598449714,2026-02-03,1841610,739,48,4,8.33,0,0,0.0,4,48,KRW
2602_다이트_전환캠페인,(신)_창원_의료진정보_주사형비만치료제 10년은_260116,1856009703976129,2026-02-03,1841610,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_창원_의료진정보_주사형비만치료제 10년은_260116,1856009703976129,2026-02-03,1838519,11,1,0,0.0,0,0,0.0,0,1,KRW
2602_다이트_전환캠페인,(신)_창원_의료진정보_주사형비만치료제 10년은_260116,1856009703976129,2026-02-03,1845105,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_창원_의료진정보_주사형비만치료제 10년은_260116,1856009703976129,2026-02-03,1902028,24327,1951,5,0.26,0,0,0.0,4,1801,KRW
2602_다이트_전환캠페인,"(신)_창원_진료셀프캠_50대 여성, 뱃살부터 늘어나는 이유_251106",1856009313310977,2026-02-03,1902028,6855,804,5,0.62,0,0,0.0,1,773,KRW
2602_다이트_전환캠페인,(신)_창원_진료셀프캠_다이어트 빼는 게 아니라 찾는 것_260123,1856009703974929,2026-02-03,1838519,53,1,0,0.0,0,0,0.0,0,1,KRW
2602_다이트_전환캠페인,(신)_창원_진료셀프캠_다이어트 빼는 게 아니라 찾는 것_260123,1856009703974929,2026-02-03,1902028,3379,444,4,0.9,0,0,0.0,2,408,KRW
2602_다이트_전환캠페인,(신)_창원_진료셀프캠_살빼라고했지 적게 먹으라곤_260120,1856009703974945,2026-02-03,1902028,3153,193,0,0.0,0,0,0.0,0,179,KRW
2602_다이트_전환캠페인,(신)_창원_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856010274794737,2026-02-03,1902028,39485,3319,18,0.54,0,0,0.0,14,3014,KRW
2602_다이트_전환캠페인,(신)_창원_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856010274794737,2026-02-03,1835847,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_창원_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856010274794737,2026-02-03,1841610,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_천안_의료진정보_주사형비만치료제 10년은_260116,1856012116692049,2026-02-03,1845105,12068,933,3,0.32,0,0,0.0,3,841,KRW
2602_다이트_전환캠페인,(신)_천안_의료진정보_주사형비만치료제 10년은_260116,1856012116692049,2026-02-03,1845106,10505,716,3,0.42,0,0,0.0,2,649,KRW
2602_다이트_전환캠페인,(신)_천안_의료진정보_주사형비만치료제 10년은_260116,1856012116692049,2026-02-03,1835847,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_천안_의료진정보_주사형비만치료제 10년은_260116,1856012116692049,2026-02-03,1841610,6304,580,3,0.52,0,0,0.0,3,514,KRW
2602_다이트_전환캠페인,(신)_천안_진료셀프캠_다이어트 빼는 게 아니라 찾는 것_260123,1856012116691057,2026-02-03,1845106,1215,85,0,0.0,0,0,0.0,0,81,KRW
2602_다이트_전환캠페인,(신)_천안_진료셀프캠_다이어트 빼는 게 아니라 찾는 것_260123,1856012116691057,2026-02-03,1845105,1496,112,1,0.89,0,0,0.0,0,107,KRW
2602_다이트_전환캠페인,(신)_천안_진료셀프캠_다이어트 빼는 게 아니라 찾는 것_260123,1856012116691057,2026-02-03,1841610,768,70,0,0.0,0,0,0.0,0,68,KRW
2602_다이트_전환캠페인,(신)_천안_진료셀프캠_비교하는 순간 다이어트는 실패_260123,1856012116691041,2026-02-03,1841610,222,27,0,0.0,0,0,0.0,0,26,KRW
2602_다이트_전환캠페인,(신)_천안_진료셀프캠_비교하는 순간 다이어트는 실패_260123,1856012116691041,2026-02-03,1845105,467,52,0,0.0,0,0,0.0,0,47,KRW
2602_다이트_전환캠페인,(신)_천안_진료셀프캠_비교하는 순간 다이어트는 실패_260123,1856012116691041,2026-02-03,1845106,254,47,0,0.0,0,0,0.0,0,45,KRW
2602_다이트_전환캠페인,(신)_천안_진료셀프캠_살빼라고했지 적게 먹으라곤_260120,1856012116692033,2026-02-03,1845105,506,47,0,0.0,0,0,0.0,0,40,KRW
2602_다이트_전환캠페인,(신)_천안_진료셀프캠_살빼라고했지 적게 먹으라곤_260120,1856012116692033,2026-02-03,1845106,836,43,0,0.0,0,0,0.0,0,41,KRW
2602_다이트_전환캠페인,(신)_천안_진료셀프캠_살빼라고했지 적게 먹으라곤_260120,1856012116692033,2026-02-03,1841610,979,34,1,2.94,0,0,0.0,1,32,KRW
2602_다이트_전환캠페인,(신)_천안_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856012116692065,2026-02-03,1835224,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_천안_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856012116692065,2026-02-03,1845788,22,1,0,0.0,0,0,0.0,0,1,KRW
2602_다이트_전환캠페인,(신)_천안_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856012116692065,2026-02-03,1841610,12104,745,7,0.94,0,0,0.0,4,677,KRW
2602_다이트_전환캠페인,(신)_천안_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856012116692065,2026-02-03,1835327,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_천안_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856012116692065,2026-02-03,1845105,16782,1240,12,0.97,0,0,0.0,7,1129,KRW
2602_다이트_전환캠페인,(신)_천안_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856012116692065,2026-02-03,1845106,12927,1007,7,0.7,0,0,0.0,5,905,KRW
2602_다이트_전환캠페인,(신)_천안_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856012116692065,2026-02-03,1835847,5,1,0,0.0,0,0,0.0,0,1,KRW
2601_다이트_전환캠페인,부평_의료진정보_주사형비만치료제 10년은_260116,1853174438054993,2026-02-03,1843561,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,"부평_진료셀프캠_50대 여성, 뱃살부터 늘어나는 이유_251208",1853174438053921,2026-02-03,1843561,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,수원_인플방문후기_내 몸 맞춤 다이어트(천안구석)_251223,1853174438077473,2026-02-03,1841610,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,"일산_의료진정보_다이어트의 적!밥,빵,면_251208",1853174573584385,2026-02-03,1835847,0,0,0,0.0,0,0,0.0,0,0,KRW
2512_전환_다이트_일산 (추가),일산_진료셀프캠_자주하는 질문 top3_251215,1851553560605697,2026-02-03,1835847,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,창원_의료진정보_위고비마운자로 10년은_260116,1853174638246945,2026-02-03,1902028,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,"창원_진료셀프캠_50대 여성, 뱃살부터 늘어나는 이유_251106",1853174638245937,2026-02-03,1902028,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,창원_진료셀프캠_창원에 샤넬은 없지만_251217,1853174638245921,2026-02-03,1902028,0,0,0,0.0,0,0,0.0,0,0,KRW
2601_다이트_전환캠페인,천안_의료진정보_주사형비만치료제 10년은_260116,1853174573613057,2026-02-03,1845105,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_대구_의료진정보_주사형비만치료제 10년은_260116,1856011845555218,2026-02-04,1835327,10529,1084,11,1.01,1,10529,9.09,7,1026,KRW
2602_다이트_전환캠페인,(신)_대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1856011845553186,2026-02-04,1841610,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1856011845553186,2026-02-04,1841597,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1856011845553186,2026-02-04,1833742,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1856011845553186,2026-02-04,1835327,50687,6068,15,0.25,1,50687,6.67,7,5516,KRW
2602_다이트_전환캠페인,(신)_대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1856011845553186,2026-02-04,1835847,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_대구_진료셀프캠_다이어트 빼는 게 아니라 찾는 것_260123,1856011845553202,2026-02-04,1835327,2206,265,2,0.75,0,0,0.0,2,243,KRW
2602_다이트_전환캠페인,(신)_대구_진료셀프캠_살빼라고했지 적게 먹으라곤_260120,1856011845555202,2026-02-04,1835327,986,109,1,0.92,0,0,0.0,1,105,KRW
2602_다이트_전환캠페인,(신)_대구_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856011845555234,2026-02-04,1835327,31939,2876,16,0.56,2,15969,12.5,10,2599,KRW
