캠페인 이름,광고 이름,광고 ID,일별,나이,성별,비용,노출수,클릭수(목적지),CTR(목적지),전환수,전환당 비용,전환율(CVR),랜딩 페이지 조회(웹사이트),도달,통화
2603_다이트_전환캠페인,(재)_부평_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1858358875905138,2026-03-06,AGE_55_100,FEMALE,6626,420,4,0.95,5,1325,125.0,2,392,KRW
2603_다이트_전환캠페인,(재)_부평_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1858358875905138,2026-03-06,NONE,NONE,26,2,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(재)_부평_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1858081738557522,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_서울_인플방문후기_맘껏 먹는 다이어트_260220,1858601502339202,2026-03-06,AGE_35_44,FEMALE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_서울_인플방문후기_맘껏 먹는 다이어트_260220,1858601502339202,2026-03-06,AGE_45_54,FEMALE,17,2,0,0.0,0,0,0.0,0,2,KRW
2603_다이트_전환캠페인,(재)_서울_인플방문후기_맘껏 먹는 다이어트_260220,1858601502339202,2026-03-06,AGE_55_100,FEMALE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_서울_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858832894864657,2026-03-06,AGE_35_44,FEMALE,1675,378,3,0.79,1,1675,33.33,1,355,KRW
2603_다이트_전환캠페인,(재)_서울_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858832894864657,2026-03-06,AGE_45_54,FEMALE,2250,463,3,0.65,1,2250,33.33,2,429,KRW
2603_다이트_전환캠페인,(재)_서울_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858832894864657,2026-03-06,AGE_55_100,FEMALE,3165,445,2,0.45,0,0,0.0,2,416,KRW
2603_다이트_전환캠페인,(재)_서울_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858832894864657,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_서울_인플방문후기_먹으면서(대읽남)_260306,1858832894864641,2026-03-06,AGE_35_44,FEMALE,3397,528,1,0.19,1,3397,100.0,1,506,KRW
2603_다이트_전환캠페인,(재)_서울_인플방문후기_먹으면서(대읽남)_260306,1858832894864641,2026-03-06,AGE_45_54,FEMALE,4341,577,2,0.35,0,0,0.0,1,542,KRW
2603_다이트_전환캠페인,(재)_서울_인플방문후기_먹으면서(대읽남)_260306,1858832894864641,2026-03-06,AGE_55_100,FEMALE,3730,533,5,0.94,0,0,0.0,1,497,KRW
2603_다이트_전환캠페인,(재)_서울_인플방문후기_먹으면서(대읽남)_260306,1858832894864641,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_서울_인플방문후기_요요없는_260220,1858601597995298,2026-03-06,AGE_35_44,FEMALE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_서울_인플방문후기_요요없는_260220,1858601597995298,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(재)_서울_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1857623456648194,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(재)_수원_의료진정보_다이어트는 왜 항상 요요로 끝날까_260211,1856982021926930,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_수원_인플방문후기_맘껏 먹는 다이어트_260220,1858601873531921,2026-03-06,AGE_35_44,FEMALE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_수원_인플방문후기_맘껏 먹는 다이어트_260220,1858601873531921,2026-03-06,AGE_45_54,FEMALE,5,4,0,0.0,0,0,0.0,0,4,KRW
2603_다이트_전환캠페인,(재)_수원_인플방문후기_맘껏 먹는 다이어트_260220,1858601873531921,2026-03-06,AGE_55_100,FEMALE,4,1,0,0.0,0,0,0.0,0,1,KRW
2603_다이트_전환캠페인,(재)_수원_인플방문후기_맘껏 먹는 다이어트_260220,1858601873531921,2026-03-06,NONE,NONE,10,1,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_수원_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858833266455570,2026-03-06,AGE_35_44,FEMALE,12935,1810,5,0.28,0,0,0.0,4,1454,KRW
2603_다이트_전환캠페인,(재)_수원_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858833266455570,2026-03-06,AGE_45_54,FEMALE,19022,2447,8,0.33,1,19022,12.5,5,1923,KRW
2603_다이트_전환캠페인,(재)_수원_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858833266455570,2026-03-06,AGE_55_100,FEMALE,19829,2496,10,0.4,0,0,0.0,7,1882,KRW
2603_다이트_전환캠페인,(재)_수원_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858833266455570,2026-03-06,NONE,NONE,46,7,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_수원_인플방문후기_먹으면서(대읽남)_260306,1858833266455554,2026-03-06,AGE_35_44,FEMALE,8485,960,5,0.52,0,0,0.0,4,853,KRW
2603_다이트_전환캠페인,(재)_수원_인플방문후기_먹으면서(대읽남)_260306,1858833266455554,2026-03-06,AGE_45_54,FEMALE,7706,1060,1,0.09,0,0,0.0,1,923,KRW
2603_다이트_전환캠페인,(재)_수원_인플방문후기_먹으면서(대읽남)_260306,1858833266455554,2026-03-06,AGE_55_100,FEMALE,5497,860,3,0.35,0,0,0.0,3,744,KRW
2603_다이트_전환캠페인,(재)_수원_인플방문후기_먹으면서(대읽남)_260306,1858833266455554,2026-03-06,NONE,NONE,51,1,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_수원_인플방문후기_요요없는_260220,1858601873531937,2026-03-06,AGE_35_44,FEMALE,2,2,0,0.0,0,0,0.0,0,2,KRW
2603_다이트_전환캠페인,(재)_수원_인플방문후기_요요없는_260220,1858601873531937,2026-03-06,AGE_45_54,FEMALE,16,4,0,0.0,0,0,0.0,0,4,KRW
2603_다이트_전환캠페인,(재)_수원_인플방문후기_요요없는_260220,1858601873531937,2026-03-06,AGE_55_100,FEMALE,1,1,0,0.0,0,0,0.0,0,1,KRW
2603_다이트_전환캠페인,(재)_수원_인플방문후기_요요없는_260220,1858601873531937,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_수원_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1858358889554033,2026-03-06,AGE_35_44,FEMALE,6327,615,1,0.16,0,0,0.0,1,592,KRW
2603_다이트_전환캠페인,(재)_수원_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1858358889554033,2026-03-06,AGE_45_54,FEMALE,7977,572,1,0.17,0,0,0.0,0,545,KRW
2603_다이트_전환캠페인,(재)_수원_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1858358889554033,2026-03-06,AGE_55_100,FEMALE,7157,389,3,0.77,0,0,0.0,2,368,KRW
2603_다이트_전환캠페인,(재)_수원_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1858358889554033,2026-03-06,NONE,NONE,40,5,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(재)_수원_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1857623524110338,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(재)_수원_진료셀프캠_명절음식 급찐살 칼로리 문제가 아닙니다_260211,1856982088684753,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_수원_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1858358889554017,2026-03-06,AGE_35_44,FEMALE,2595,221,1,0.45,0,0,0.0,1,211,KRW
2603_다이트_전환캠페인,(재)_수원_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1858358889554017,2026-03-06,AGE_45_54,FEMALE,5519,392,2,0.51,0,0,0.0,1,357,KRW
2603_다이트_전환캠페인,(재)_수원_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1858358889554017,2026-03-06,AGE_55_100,FEMALE,6901,449,3,0.67,0,0,0.0,1,423,KRW
2602_다이트_전환캠페인,(재)_수원_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1858081862078609,2026-03-06,AGE_55_100,FEMALE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_수원_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1858358889554017,2026-03-06,NONE,NONE,83,3,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(재)_수원_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1858081862078609,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_일산_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858833441334273,2026-03-06,AGE_35_44,FEMALE,1073,422,2,0.47,0,0,0.0,2,395,KRW
2603_다이트_전환캠페인,(재)_일산_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858833441334273,2026-03-06,AGE_45_54,FEMALE,1734,515,8,1.55,1,1734,12.5,5,469,KRW
2603_다이트_전환캠페인,(재)_일산_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858833441334273,2026-03-06,AGE_55_100,FEMALE,2613,612,3,0.49,0,0,0.0,2,536,KRW
2603_다이트_전환캠페인,(재)_일산_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858833441334273,2026-03-06,NONE,NONE,0,1,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_일산_인플방문후기_먹으면서(대읽남)_260306,1858833441333361,2026-03-06,AGE_35_44,FEMALE,1115,371,0,0.0,0,0,0.0,0,355,KRW
2603_다이트_전환캠페인,(재)_일산_인플방문후기_먹으면서(대읽남)_260306,1858833441333361,2026-03-06,AGE_45_54,FEMALE,2030,455,0,0.0,2,1015,0.0,0,423,KRW
2603_다이트_전환캠페인,(재)_일산_인플방문후기_먹으면서(대읽남)_260306,1858833441333361,2026-03-06,AGE_55_100,FEMALE,2004,458,0,0.0,0,0,0.0,0,436,KRW
2603_다이트_전환캠페인,(재)_일산_인플방문후기_먹으면서(대읽남)_260306,1858833441333361,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_일산_인플방문후기_요요없는_260220,1858601954777185,2026-03-06,AGE_35_44,FEMALE,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(재)_일산_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1857623609865281,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(재)_일산_진료셀프캠_명절음식 급찐살 칼로리 문제가 아닙니다_260211,1856982238544002,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_일산_진료셀프캠_주사형비만치료제 고민끝에 40대부부 -32kg_260225,1858358889558481,2026-03-06,AGE_35_44,FEMALE,1509,117,0,0.0,0,0,0.0,0,112,KRW
2603_다이트_전환캠페인,(재)_일산_진료셀프캠_주사형비만치료제 고민끝에 40대부부 -32kg_260225,1858358889558481,2026-03-06,AGE_45_54,FEMALE,2649,218,0,0.0,0,0,0.0,0,200,KRW
2603_다이트_전환캠페인,(재)_일산_진료셀프캠_주사형비만치료제 고민끝에 40대부부 -32kg_260225,1858358889558481,2026-03-06,AGE_55_100,FEMALE,3780,241,2,0.83,0,0,0.0,2,217,KRW
2603_다이트_전환캠페인,(재)_일산_진료셀프캠_주사형비만치료제 고민끝에 40대부부 -32kg_260225,1858358889558481,2026-03-06,NONE,NONE,24,2,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_창원_방문후기_맘껏 먹는 다이어트_260220,1858602093511906,2026-03-06,AGE_35_44,FEMALE,36,1,0,0.0,0,0,0.0,0,1,KRW
2603_다이트_전환캠페인,(재)_창원_방문후기_맘껏 먹는 다이어트_260220,1858602093511906,2026-03-06,AGE_45_54,FEMALE,29,5,0,0.0,0,0,0.0,0,5,KRW
2603_다이트_전환캠페인,(재)_창원_방문후기_맘껏 먹는 다이어트_260220,1858602093511906,2026-03-06,AGE_55_100,FEMALE,11,2,0,0.0,0,0,0.0,0,2,KRW
2603_다이트_전환캠페인,(재)_창원_방문후기_맘껏 먹는 다이어트_260220,1858602093511906,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_창원_방문후기_요요없는_260220,1858602093511922,2026-03-06,AGE_35_44,FEMALE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_창원_방문후기_요요없는_260220,1858602093511922,2026-03-06,AGE_45_54,FEMALE,22,7,0,0.0,0,0,0.0,0,7,KRW
2603_다이트_전환캠페인,(재)_창원_방문후기_요요없는_260220,1858602093511922,2026-03-06,AGE_55_100,FEMALE,36,5,0,0.0,0,0,0.0,0,5,KRW
2603_다이트_전환캠페인,(재)_창원_방문후기_요요없는_260220,1858602093511922,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_창원_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858833707245617,2026-03-06,AGE_35_44,FEMALE,11029,1693,3,0.18,2,5514,66.67,1,1305,KRW
2603_다이트_전환캠페인,(재)_창원_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858833707245617,2026-03-06,AGE_45_54,FEMALE,18897,2635,10,0.38,1,18897,10.0,5,1964,KRW
2603_다이트_전환캠페인,(재)_창원_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858833707245617,2026-03-06,AGE_55_100,FEMALE,16528,2954,16,0.54,0,0,0.0,14,2050,KRW
2603_다이트_전환캠페인,(재)_창원_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858833707245617,2026-03-06,NONE,NONE,5,2,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_창원_인플방문후기_먹으면서(대읽남)_260306,1858833707245601,2026-03-06,AGE_35_44,FEMALE,4859,1017,2,0.2,0,0,0.0,1,911,KRW
2603_다이트_전환캠페인,(재)_창원_인플방문후기_먹으면서(대읽남)_260306,1858833707245601,2026-03-06,AGE_45_54,FEMALE,8051,1107,3,0.27,0,0,0.0,3,946,KRW
2603_다이트_전환캠페인,(재)_창원_인플방문후기_먹으면서(대읽남)_260306,1858833707245601,2026-03-06,AGE_55_100,FEMALE,5096,990,5,0.51,0,0,0.0,2,875,KRW
2603_다이트_전환캠페인,(재)_창원_인플방문후기_먹으면서(대읽남)_260306,1858833707245601,2026-03-06,NONE,NONE,21,4,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(재)_창원_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1857623334895634,2026-03-06,AGE_35_44,FEMALE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_창원_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1858358875899970,2026-03-06,AGE_35_44,FEMALE,18,2,0,0.0,0,0,0.0,0,2,KRW
2603_다이트_전환캠페인,(재)_창원_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1858358875899970,2026-03-06,AGE_45_54,FEMALE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_창원_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1858358875899970,2026-03-06,AGE_55_100,FEMALE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_창원_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1858358875899970,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(재)_창원_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1857623334895634,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(재)_창원_진료셀프캠_명절음식 급찐살 칼로리 문제가 아닙니다_260211,1856981696472417,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_창원_진료셀프캠_주사형비만치료제 고민끝에 -32kg 가능했던_260225,1858358875899122,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(재)_창원_진료셀프캠_주사형비만치료제 고민끝에 -32kg 가능했던_260225,1858084371013634,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_천안_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858834125348929,2026-03-06,AGE_35_44,FEMALE,3594,797,3,0.38,0,0,0.0,3,730,KRW
2603_다이트_전환캠페인,(재)_천안_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858834125348929,2026-03-06,AGE_45_54,FEMALE,4938,915,2,0.22,0,0,0.0,2,792,KRW
2603_다이트_전환캠페인,(재)_천안_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858834125348929,2026-03-06,AGE_55_100,FEMALE,4204,827,6,0.73,1,4204,16.67,3,727,KRW
2603_다이트_전환캠페인,(재)_천안_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858834125348929,2026-03-06,NONE,NONE,2,2,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_천안_인플방문후기_요요없는_260220,1858602181340466,2026-03-06,AGE_35_44,FEMALE,36,4,0,0.0,0,0,0.0,0,4,KRW
2603_다이트_전환캠페인,(재)_천안_인플방문후기_요요없는_260220,1858602181340466,2026-03-06,AGE_45_54,FEMALE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_천안_인플방문후기_요요없는_260220,1858602181340466,2026-03-06,AGE_55_100,FEMALE,6,2,0,0.0,0,0,0.0,0,2,KRW
2603_다이트_전환캠페인,(재)_천안_인플방문후기_요요없는_260220,1858602181340466,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_천안_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1858358889564625,2026-03-06,AGE_35_44,FEMALE,5471,541,1,0.18,0,0,0.0,0,520,KRW
2603_다이트_전환캠페인,(재)_천안_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1858358889564625,2026-03-06,AGE_45_54,FEMALE,5384,472,1,0.21,0,0,0.0,1,436,KRW
2603_다이트_전환캠페인,(재)_천안_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1858358889564625,2026-03-06,AGE_55_100,FEMALE,3490,336,1,0.3,0,0,0.0,0,321,KRW
2603_다이트_전환캠페인,(재)_천안_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1858358889564625,2026-03-06,NONE,NONE,7,1,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(재)_천안_인플방문후기_체지방만쏙빼는(부산잇츠)_260220,1857623149298785,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(재)_천안_진료셀프캠_명절음식 급찐살 칼로리 문제가 아닙니다_260211,1856982344257569,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_천안_진료셀프캠_주사형비만치료제 고민끝에 40대부부 -32kg_260225,1858358889564609,2026-03-06,AGE_35_44,FEMALE,3286,222,2,0.9,0,0,0.0,1,208,KRW
2603_다이트_전환캠페인,(재)_천안_진료셀프캠_주사형비만치료제 고민끝에 40대부부 -32kg_260225,1858358889564609,2026-03-06,AGE_45_54,FEMALE,5636,299,1,0.33,0,0,0.0,1,278,KRW
2603_다이트_전환캠페인,(재)_천안_진료셀프캠_주사형비만치료제 고민끝에 40대부부 -32kg_260225,1858358889564609,2026-03-06,AGE_55_100,FEMALE,4709,225,2,0.89,0,0,0.0,1,206,KRW
2602_다이트_전환캠페인,(재)_천안_진료셀프캠_주사형비만치료제 고민끝에 40대부부 -32kg_260225,1858084260708465,2026-03-06,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_천안_진료셀프캠_주사형비만치료제 고민끝에 40대부부 -32kg_260225,1858358889564609,2026-03-06,NONE,NONE,7,1,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_대구_의료진정보_주사형비만치료제 10년은_260116,1856011845555218,2026-03-07,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(신)_대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1858362316758178,2026-03-07,AGE_35_44,FEMALE,5893,980,1,0.1,0,0,0.0,0,913,KRW
2603_다이트_전환캠페인,(신)_대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1858362316758178,2026-03-07,AGE_45_54,FEMALE,8506,999,1,0.1,0,0,0.0,1,921,KRW
2602_다이트_전환캠페인,(신)_대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1856011845553186,2026-03-07,AGE_45_54,FEMALE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(신)_대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1858362316758178,2026-03-07,AGE_55_100,FEMALE,5987,737,4,0.54,1,5987,25.0,2,692,KRW
2602_다이트_전환캠페인,(신)_대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1856011845553186,2026-03-07,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(신)_대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1858362316758178,2026-03-07,NONE,NONE,91,6,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_대구_인플방문후기_배만 볼록한 대구직장인 다이어트(쭈링)_260211,1856981346306274,2026-03-07,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(신)_대구_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1858362316758162,2026-03-07,AGE_35_44,FEMALE,6796,1187,2,0.17,0,0,0.0,0,1102,KRW
2603_다이트_전환캠페인,(신)_대구_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1858362316758162,2026-03-07,AGE_45_54,FEMALE,14341,1684,9,0.53,2,7170,22.22,6,1556,KRW
2603_다이트_전환캠페인,(신)_대구_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1858362316758162,2026-03-07,AGE_55_100,FEMALE,17851,2132,8,0.38,0,0,0.0,7,1907,KRW
2602_다이트_전환캠페인,(신)_대구_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856011845555234,2026-03-07,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(신)_대구_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1858362316758162,2026-03-07,NONE,NONE,45,8,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_부평_의료진정보_주사형비만치료제 10년은_260116,1856010851355953,2026-03-07,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_부평_진료셀프캠_살빼라고했지 적게 먹으라곤_260120,1856010851355937,2026-03-07,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(신)_부평_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1858358889552897,2026-03-07,AGE_35_44,FEMALE,11657,1633,9,0.55,1,11657,11.11,7,1542,KRW
2603_다이트_전환캠페인,(신)_부평_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1858358889552897,2026-03-07,AGE_45_54,FEMALE,18248,1962,12,0.61,1,18248,8.33,11,1834,KRW
2603_다이트_전환캠페인,(신)_부평_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1858358889552897,2026-03-07,AGE_55_100,FEMALE,13441,1708,19,1.11,1,13441,5.26,14,1559,KRW
2602_다이트_전환캠페인,(신)_부평_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1856010851356865,2026-03-07,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(신)_부평_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1858358889552897,2026-03-07,NONE,NONE,48,6,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,"(신)_서울_의료진정보_다이어트의 적!밥,빵,면_251020",1858361825289377,2026-03-07,AGE_35_44,FEMALE,1293,182,2,1.1,0,0,0.0,0,181,KRW
2603_다이트_전환캠페인,"(신)_서울_의료진정보_다이어트의 적!밥,빵,면_251020",1858361825289377,2026-03-07,AGE_45_54,FEMALE,2308,262,1,0.38,0,0,0.0,1,254,KRW
2603_다이트_전환캠페인,"(신)_서울_의료진정보_다이어트의 적!밥,빵,면_251020",1858361825289377,2026-03-07,AGE_55_100,FEMALE,3197,363,2,0.55,0,0,0.0,1,354,KRW
2602_다이트_전환캠페인,"(신)_서울_의료진정보_다이어트의 적!밥,빵,면_251020",1856010540141713,2026-03-07,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,"(신)_서울_의료진정보_다이어트의 적!밥,빵,면_251020",1858361825289377,2026-03-07,NONE,NONE,3,1,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(신)_서울_의료진정보_주사형비만치료제 10년은_260116,1858361825289361,2026-03-07,AGE_45_54,FEMALE,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_서울_의료진정보_주사형비만치료제 10년은_260116,1856010540142849,2026-03-07,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_서울_의료진정보_주사형비만치료제맞고 한의원찾아오신_260211,1856981795194913,2026-03-07,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2602_다이트_전환캠페인,(신)_서울_진료셀프캠_명절음식 급찐살 칼로리 문제가 아닙니다_260211,1856981770969330,2026-03-07,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(신)_서울_진료셀프캠_주사형 비만치료제보다 더중요한이것_26120,1858361825289345,2026-03-07,AGE_35_44,FEMALE,7695,1041,5,0.48,0,0,0.0,4,986,KRW
2603_다이트_전환캠페인,(신)_서울_진료셀프캠_주사형 비만치료제보다 더중요한이것_26120,1858361825289345,2026-03-07,AGE_45_54,FEMALE,15717,1608,17,1.06,1,15717,5.88,11,1495,KRW
2603_다이트_전환캠페인,(신)_서울_진료셀프캠_주사형 비만치료제보다 더중요한이것_26120,1858361825289345,2026-03-07,AGE_55_100,FEMALE,18382,1863,19,1.02,1,18382,5.26,14,1724,KRW
2602_다이트_전환캠페인,(신)_서울_진료셀프캠_주사형 비만치료제보다 더중요한이것_26120,1856010540142865,2026-03-07,NONE,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
